Trace # |  Acc # | Op         | ID | VAddr          | VV | Value              | VvV | TLB PAddr 
  44117 |  44054 | STORE      | 15 | 0x00000830c96c | 1  | 0x0000000000000000 | 1   |           
  44118 |  44055 | STORE      | 8  | 0x00000830c96c | 1  | 0x0000000020776f52 | 1   |           
  44119 |  44056 | LOAD       | 7  | 0x7fff10a1e6a8 | 1  | 0x0000000000440b69 | 1   |           
  44120 |  44057 | LOAD       | 0  | 0x7fff10a1ec48 | 1  | 0x000000000830c96c | 1   |           
  44121 |  44058 | STORE      | 9  | 0x7fff10a1ec48 | 1  | 0x000000000830c96c | 1   |           
  44122 |  44059 | LOAD       | 1  | 0x7fff10a1e6b0 | 1  | 0x00007fff10a1ec40 | 1   |           
  44123 |  44060 | LOAD       | 2  | 0x7fff10a1e6b8 | 1  | 0x000000000047e050 | 1   |           
  44124 |  44061 | LOAD       | 3  | 0x7fff10a1e6c0 | 1  | 0x000000000047e04c | 1   |           
  44125 |  44062 | LOAD       | 4  | 0x7fff10a1e6c8 | 1  | 0x000000000047e04c | 1   |           
  44126 |  44063 | LOAD       | 5  | 0x7fff10a1e6d0 | 1  | 0x00007fff10a1ec00 | 1   |           
  44127 |  44064 | LOAD       | 6  | 0x7fff10a1e6d8 | 1  | 0x0000000000409e19 | 1   |           
  44128 |  44065 | LOAD       | 7  | 0x7fff10a1ec60 | 1  | 0x0000000000000004 | 1   |           
  44129 |  44066 | LOAD       | 0  | 0x00000047e050 | 1  | 0x0000000000000025 | 1   |           
  44130 |  44067 | LOAD       | 1  | 0x0000004ccf58 | 1  | 0x0000000000000000 | 1   |           
  44131 |  44068 | STORE      | 10 | 0x7fff10a1e718 | 1  | 0x0000000000000000 | 1   |           
  44132 |  44069 | LOAD       | 2  | 0x0000004ccf48 | 1  | 0x0000000000000000 | 1   |           
  44133 |  44070 | LOAD       | 3  | 0x0000004ccf70 | 1  | 0x0000000000000000 | 1   |           
  44134 |  44071 | STORE      | 11 | 0x7fff10a1e6f4 | 1  | 0x0000000000000000 | 1   |           
  44135 |  44072 | STORE      | 12 | 0x7fff10a1e748 | 1  | 0x0000000000000001 | 1   |           
  44136 |  44073 | STORE      | 13 | 0x7fff10a1e6e8 | 1  | 0xffffffffffffffff | 1   |           
  44137 |  44074 | LOAD       | 4  | 0x00000047e051 | 1  | 0x0000000000000032 | 1   |           
  44138 |  44075 | STORE      | 14 | 0x7fff10a1e768 | 1  | 0x000000000047e05a | 1   |           
  44139 |  44076 | STORE      | 15 | 0x7fff10a1e750 | 1  | 0x0000000000000020 | 1   |           
  44140 |  44077 | STORE      | 8  | 0x7fff10a1e740 | 1  | 0x0000000000000000 | 1   |           
  44141 |  44078 | STORE      | 9  | 0x7fff10a1e760 | 1  | 0x0000000000000008 | 1   |           
  44142 |  44079 | STORE      | 10 | 0x7fff10a1e754 | 1  | 0x0000000000000000 | 1   |           
  44143 |  44080 | LOAD       | 5  | 0x0000004852d2 | 1  | 0x0000000000000008 | 1   |           
  44144 |  44081 | STORE      | 11 | 0x7fff10a1e75c | 1  | 0x0000000000000000 | 1   |           
  44145 |  44082 | STORE      | 12 | 0x7fff10a1e758 | 1  | 0x0000000000000000 | 1   |           
  44146 |  44083 | LOAD       | 6  | 0x0000004b1460 | 1  | 0x000000000040a4e8 | 1   |           
  44147 |  44084 | STORE      | 13 | 0x7fff10a1e744 | 1  | 0x0000000000000000 | 1   |           
  44148 |  44085 | LOAD       | 7  | 0x7fff10a1e768 | 1  | 0x000000000047e051 | 1   |           
  44149 |  44086 | LOAD       | 0  | 0x00000047e052 | 1  | 0x0000000000000064 | 1   |           
  44150 |  44087 | LOAD       | 1  | 0x00000047e051 | 1  | 0x0000000000000032 | 1   |           
  44151 |  44088 | STORE      | 14 | 0x7fff10a1e760 | 1  | 0x0000000000000000 | 1   |           
  44152 |  44089 | LOAD       | 2  | 0x7fff10a1e768 | 1  | 0x000000000047e051 | 1   |           
  44153 |  44090 | STORE      | 15 | 0x7fff10a1e768 | 1  | 0x000000000047e051 | 1   |           
  44154 |  44091 | LOAD       | 3  | 0x7fff10a1e760 | 1  | 0x0000000000000002 | 1   |           
  44155 |  44092 | LOAD       | 4  | 0x000000485304 | 1  | 0x000000000000000f | 1   |           
  44156 |  44093 | LOAD       | 5  | 0x0000004b1398 | 1  | 0x000000000040b180 | 1   |           
  44157 |  44094 | LOAD       | 6  | 0x7fff10a1ed40 | 1  | 0x0000000000000008 | 1   |           
  44158 |  44095 | LOAD       | 7  | 0x7fff10a1ed50 | 1  | 0x00007fff10a1ed60 | 1   |           
  44159 |  44096 | STORE      | 8  | 0x7fff10a1ed40 | 1  | 0x0000000000000008 | 1   |           
  44160 |  44097 | LOAD       | 0  | 0x7fff10a1ed68 | 1  | 0x0000000000000002 | 1   |           
  44161 |  44098 | STORE      | 9  | 0x7fff10a1e74c | 1  | 0x000000000000000a | 1   |           
  44162 |  44099 | LOAD       | 1  | 0x7fff10a1e74c | 1  | 0x000000000000000a | 1   |           
  44163 |  44100 | STORE      | 10 | 0x7fff10a1e70f | 1  | 0x0000000000000001 | 1   |           
  44164 |  44101 | STORE      | 11 | 0x7fff10a1e710 | 1  | 0x0000000000000000 | 1   |           
  44165 |  44102 | STORE      | 12 | 0x7fff10a1e720 | 1  | 0x0000000000000001 | 1   |           
  44166 |  44103 | STORE      | 13 | 0x7fff10a1e714 | 1  | 0x0000000000000000 | 1   |           
  44167 |  44104 | STORE      | 14 | 0x7fff10a1e738 | 1  | 0x00007fff10a1ebc8 | 1   |           
  44168 |  44105 | STORE      | 15 | 0x7fff10a1e6d8 | 1  | 0x0000000000409e19 | 1   |           
  44169 |  44106 | LOAD       | 2  | 0x000000484c62 | 1  | 0x0000000000000032 | 1   |           
  44170 |  44107 | STORE      | 8  | 0x7fff10a1ebc7 | 1  | 0x0000000000000031 | 1   |           
  44171 |  44108 | LOAD       | 3  | 0x7fff10a1e6d8 | 1  | 0x000000000040ab88 | 1   |           
  44172 |  44109 | LOAD       | 4  | 0x7fff10a1e738 | 1  | 0x00007fff10a1ebc8 | 1   |           
  44173 |  44110 | LOAD       | 5  | 0x7fff10a1e714 | 1  | 0x0000000000000000 | 1   |           
  44174 |  44111 | STORE      | 9  | 0x7fff10a1e730 | 1  | 0x00007fff10a1ebc7 | 1   |           
  44175 |  44112 | LOAD       | 6  | 0x7fff10a1e720 | 1  | 0x0000000000000001 | 1   |           
  44176 |  44113 | LOAD       | 7  | 0x7fff10a1e70f | 1  | 0x0000000000000001 | 1   |           
  44177 |  44114 | LOAD       | 0  | 0x7fff10a1e740 | 1  | 0x0000000000000000 | 1   |           
  44178 |  44115 | STORE      | 10 | 0x7fff10a1e728 | 1  | 0x0000000000000001 | 1   |           
  44179 |  44116 | LOAD       | 1  | 0x7fff10a1e710 | 1  | 0x0000000000000000 | 1   |           
  44180 |  44117 | STORE      | 11 | 0x7fff10a1e740 | 1  | 0x0000000000000000 | 1   |           
  44181 |  44118 | LOAD       | 2  | 0x7fff10a1e74c | 1  | 0x000000000000000a | 1   |           
  44182 |  44119 | LOAD       | 3  | 0x7fff10a1e744 | 1  | 0x0000000000000000 | 1   |           
  44183 |  44120 | LOAD       | 4  | 0x7fff10a1e75c | 1  | 0x0000000000000000 | 1   |           
  44184 |  44121 | LOAD       | 5  | 0x7fff10a1e760 | 1  | 0x0000000000000002 | 1   |           
  44185 |  44122 | LOAD       | 6  | 0x7fff10a1e744 | 1  | 0x0000000000000000 | 1   |           
  44186 |  44123 | LOAD       | 7  | 0x7fff10a1e758 | 1  | 0x0000000000000000 | 1   |           
  44187 |  44124 | LOAD       | 0  | 0x7fff10a1e754 | 1  | 0x0000000000000000 | 1   |           
  44188 |  44125 | STORE      | 12 | 0x7fff10a1e75c | 1  | 0x0000000000000000 | 1   |           
  44189 |  44126 | LOAD       | 1  | 0x7fff10a1e750 | 1  | 0x0000000000000020 | 1   |           
  44190 |  44127 | STORE      | 13 | 0x7fff10a1e754 | 1  | 0x0000000000000000 | 1   |           
  44191 |  44128 | STORE      | 14 | 0x7fff10a1e758 | 1  | 0x0000000000000000 | 1   |           
  44192 |  44129 | STORE      | 15 | 0x7fff10a1e744 | 1  | 0x0000000000000000 | 1   |           
  44193 |  44130 | STORE      | 8  | 0x7fff10a1e750 | 1  | 0x0000000000000020 | 1   |           
  44194 |  44131 | STORE      | 9  | 0x7fff10a1e760 | 1  | 0x0000000000000002 | 1   |           
  44195 |  44132 | STORE      | 10 | 0x7fff10a1e6d8 | 1  | 0x000000000040ab88 | 1   |           
  44196 |  44133 | LOAD       | 2  | 0x7fff10a1ec60 | 1  | 0x0000000000000004 | 1   |           
  44197 |  44134 | STORE      | 11 | 0x7fff10a1e6d0 | 1  | 0x00007fff10a1ec00 | 1   |           
  44198 |  44135 | STORE      | 12 | 0x7fff10a1e6c8 | 1  | 0x000000000047e04c | 1   |           
  44199 |  44136 | STORE      | 13 | 0x7fff10a1e6c0 | 1  | 0x000000000047e04c | 1   |           
  44200 |  44137 | STORE      | 14 | 0x7fff10a1e6b8 | 1  | 0x000000000047e050 | 1   |           
  44201 |  44138 | STORE      | 15 | 0x7fff10a1e6b0 | 1  | 0x00007fff10a1ec40 | 1   |           
  44202 |  44139 | LOAD       | 3  | 0x7fff10a1ec48 | 1  | 0x000000000830c970 | 1   |           
  44203 |  44140 | LOAD       | 4  | 0x7fff10a1ec50 | 1  | 0x000000000830d8e0 | 1   |           
  44204 |  44141 | LOAD       | 5  | 0x0000004b5058 | 1  | 0x0000000000420dc0 | 1   |           
  44205 |  44142 | STORE      | 8  | 0x7fff10a1e6a8 | 1  | 0x0000000000440b69 | 1   |           
  44206 |  44143 | STORE      | 9  | 0x00000830c970 | 1  | 0x0000000000000000 | 1   |           
  44207 |  44144 | LOAD       | 6  | 0x7fff10a1e6a8 | 1  | 0x0000000000440706 | 1   |           
  44208 |  44145 | LOAD       | 7  | 0x7fff10a1ec48 | 1  | 0x000000000830c970 | 1   |           
  44209 |  44146 | STORE      | 10 | 0x7fff10a1ec48 | 1  | 0x000000000830c970 | 1   |           
  44210 |  44147 | LOAD       | 0  | 0x7fff10a1e6b0 | 1  | 0x00007fff10a1ec40 | 1   |           
  44211 |  44148 | LOAD       | 1  | 0x7fff10a1e6b8 | 1  | 0x0000000000000000 | 1   |           
  44212 |  44149 | LOAD       | 2  | 0x7fff10a1e6c0 | 1  | 0x0000000000000000 | 1   |           
  44213 |  44150 | LOAD       | 3  | 0x7fff10a1e6c8 | 1  | 0x0000000000000064 | 1   |           
  44214 |  44151 | LOAD       | 4  | 0x7fff10a1e6d0 | 1  | 0x00007fff10a1ec00 | 1   |           
  44215 |  44152 | LOAD       | 5  | 0x7fff10a1e6d8 | 1  | 0x000000000040b6d0 | 1   |           
  44216 |  44153 | LOAD       | 6  | 0x7fff10a1e744 | 1  | 0x0000000000000000 | 1   |           
  44217 |  44154 | LOAD       | 7  | 0x7fff10a1e750 | 1  | 0x0000000000000000 | 1   |           
  44218 |  44155 | LOAD       | 0  | 0x7fff10a1e760 | 1  | 0x0000000000000000 | 1   |           
  44219 |  44156 | LOAD       | 1  | 0x7fff10a1e754 | 1  | 0x0000000000000000 | 1   |           
  44220 |  44157 | LOAD       | 2  | 0x7fff10a1e758 | 1  | 0x0000000000000000 | 1   |           
  44221 |  44158 | LOAD       | 3  | 0x7fff10a1e75c | 1  | 0x0000000000000000 | 1   |           
  44222 |  44159 | LOAD       | 4  | 0x7fff10a1e728 | 1  | 0x0000000000000001 | 1   |           
  44223 |  44160 | LOAD       | 5  | 0x7fff10a1e730 | 1  | 0x00007fff10a1ebc7 | 1   |           
  44224 |  44161 | STORE      | 11 | 0x7fff10a1e6d8 | 1  | 0x000000000040b6d0 | 1   |           
  44225 |  44162 | LOAD       | 6  | 0x7fff10a1ec60 | 1  | 0x0000000000000004 | 1   |           
  44226 |  44163 | STORE      | 12 | 0x7fff10a1e6d0 | 1  | 0x00007fff10a1ec00 | 1   |           
  44227 |  44164 | STORE      | 13 | 0x7fff10a1e6c8 | 1  | 0x0000000000000064 | 1   |           
  44228 |  44165 | STORE      | 14 | 0x7fff10a1e6c0 | 1  | 0x0000000000000000 | 1   |           
  44229 |  44166 | STORE      | 15 | 0x7fff10a1e6b8 | 1  | 0x0000000000000000 | 1   |           
  44230 |  44167 | STORE      | 8  | 0x7fff10a1e6b0 | 1  | 0x00007fff10a1ec40 | 1   |           
  44231 |  44168 | LOAD       | 7  | 0x7fff10a1ec48 | 1  | 0x000000000830c971 | 1   |           
  44232 |  44169 | LOAD       | 0  | 0x7fff10a1ec50 | 1  | 0x000000000830d8e0 | 1   |           
  44233 |  44170 | LOAD       | 1  | 0x0000004b5018 | 1  | 0x000000000041e680 | 1   |           
  44234 |  44171 | STORE      | 9  | 0x7fff10a1e6a8 | 1  | 0x0000000000440706 | 1   |           
  44235 |  44172 | LOAD       | 2  | 0x7fff10a1ebc7 | 1  | 0x0000000000000032 | 1   |           
  44236 |  44173 | STORE      | 10 | 0x00000830c971 | 1  | 0x0000000000000000 | 1   |           
  44237 |  44174 | LOAD       | 3  | 0x7fff10a1e6a8 | 1  | 0x0000000000440b69 | 1   |           
  44238 |  44175 | LOAD       | 4  | 0x7fff10a1ec48 | 1  | 0x000000000830c971 | 1   |           
  44239 |  44176 | STORE      | 11 | 0x7fff10a1ec48 | 1  | 0x000000000830c971 | 1   |           
  44240 |  44177 | LOAD       | 5  | 0x7fff10a1e6b0 | 1  | 0x00007fff10a1ec40 | 1   |           
  44241 |  44178 | LOAD       | 6  | 0x7fff10a1e6b8 | 1  | 0x0000000000000000 | 1   |           
  44242 |  44179 | LOAD       | 7  | 0x7fff10a1e6c0 | 1  | 0x0000000000000000 | 1   |           
  44243 |  44180 | LOAD       | 0  | 0x7fff10a1e6c8 | 1  | 0x0000000000000064 | 1   |           
  44244 |  44181 | LOAD       | 1  | 0x7fff10a1e6d0 | 1  | 0x00007fff10a1ec00 | 1   |           
  44245 |  44182 | LOAD       | 2  | 0x7fff10a1e6d8 | 1  | 0x000000000040b2ce | 1   |           
  44246 |  44183 | LOAD       | 3  | 0x7fff10a1e768 | 1  | 0x000000000047e052 | 1   |           
  44247 |  44184 | LOAD       | 4  | 0x7fff10a1e748 | 1  | 0x0000000000000000 | 1   |           
  44248 |  44185 | STORE      | 12 | 0x7fff10a1e748 | 1  | 0x0000000000000000 | 1   |           
  44249 |  44186 | STORE      | 13 | 0x7fff10a1e6d8 | 1  | 0x000000000040b2ce | 1   |           
  44250 |  44187 | LOAD       | 5  | 0x0000004b5028 | 1  | 0x0000000000421540 | 1   |           
  44251 |  44188 | LOAD       | 6  | 0x00000047e053 | 1  | 0x66342e382500203a | 1   |           
  44252 |  44189 | LOAD       | 7  | 0x7fff10a1e6d8 | 1  | 0x000000000040a11f | 1   |           
  44253 |  44190 | STORE      | 14 | 0x7fff10a1e6d8 | 1  | 0x000000000040a11f | 1   |           
  44254 |  44191 | LOAD       | 0  | 0x7fff10a1ec60 | 1  | 0x0000000000000004 | 1   |           
  44255 |  44192 | STORE      | 15 | 0x7fff10a1e6d0 | 1  | 0x00007fff10a1ec00 | 1   |           
  44256 |  44193 | STORE      | 8  | 0x7fff10a1e6c8 | 1  | 0x0000000000000064 | 1   |           
  44257 |  44194 | STORE      | 9  | 0x7fff10a1e6c0 | 1  | 0x0000000000000000 | 1   |           
  44258 |  44195 | STORE      | 10 | 0x7fff10a1e6b8 | 1  | 0x0000000000000000 | 1   |           
  44259 |  44196 | STORE      | 11 | 0x7fff10a1e6b0 | 1  | 0x00007fff10a1ec40 | 1   |           
  44260 |  44197 | LOAD       | 1  | 0x7fff10a1ec48 | 1  | 0x000000000830c972 | 1   |           
  44261 |  44198 | LOAD       | 2  | 0x7fff10a1ec50 | 1  | 0x000000000830d8e0 | 1   |           
  44262 |  44199 | LOAD       | 3  | 0x0000004b5018 | 1  | 0x000000000041e680 | 1   |           
  44263 |  44200 | STORE      | 12 | 0x7fff10a1e6a8 | 1  | 0x0000000000440b69 | 1   |           
  44264 |  44201 | LOAD       | 4  | 0x00000047e053 | 1  | 0x000000000000003a | 1   |           
  44265 |  44202 | LOAD       | 5  | 0x00000047e053 | 1  | 0x000000000000203a | 1   |           
  44266 |  44203 | STORE      | 13 | 0x00000830c972 | 1  | 0x0000000000000000 | 1   |           
  44267 |  44204 | STORE      | 14 | 0x00000830c972 | 1  | 0x000000000000003a | 1   |           
  44268 |  44205 | LOAD       | 6  | 0x7fff10a1e6a8 | 1  | 0x0000000000440b69 | 1   |           
  44269 |  44206 | LOAD       | 7  | 0x7fff10a1ec48 | 1  | 0x000000000830c972 | 1   |           
  44270 |  44207 | STORE      | 15 | 0x7fff10a1ec48 | 1  | 0x000000000830c972 | 1   |           
  44271 |  44208 | LOAD       | 0  | 0x7fff10a1e6b0 | 1  | 0x00007fff10a1ec40 | 1   |           
  44272 |  44209 | LOAD       | 1  | 0x7fff10a1e6b8 | 1  | 0x000000000047e055 | 1   |           
  44273 |  44210 | LOAD       | 2  | 0x7fff10a1e6c0 | 1  | 0x000000000047e053 | 1   |           
  44274 |  44211 | LOAD       | 3  | 0x7fff10a1e6c8 | 1  | 0x0000000000000064 | 1   |           
  44275 |  44212 | LOAD       | 4  | 0x7fff10a1e6d0 | 1  | 0x00007fff10a1ec00 | 1   |           
  44276 |  44213 | LOAD       | 5  | 0x7fff10a1e6d8 | 1  | 0x000000000040a133 | 1   |           
  44277 |  44214 | LOAD       | 6  | 0x00000047e055 | 1  | 0x0000000000000000 | 1   |           
  44278 |  44215 | LOAD       | 7  | 0x7fff10a1ebc8 | 1  | 0xbf87b59946579800 | 1   |           
  44279 |  44216 | LOAD       | 0  | 0x00000830b3e8 | 1  | 0xbf87b59946579800 | 1   |           
  44280 |  44217 | LOAD       | 1  | 0x7fff10a1ebd8 | 1  | 0x00000000004b5300 | 1   |           
  44281 |  44218 | LOAD       | 2  | 0x7fff10a1ebe0 | 1  | 0x0000000000000018 | 1   |           
  44282 |  44219 | LOAD       | 3  | 0x7fff10a1ebe8 | 1  | 0x000000000047e04c | 1   |           
  44283 |  44220 | LOAD       | 4  | 0x7fff10a1ebf0 | 1  | 0x00007fff10a1ee30 | 1   |           
  44284 |  44221 | LOAD       | 5  | 0x7fff10a1ebf8 | 1  | 0x0000000000000000 | 1   |           
  44285 |  44222 | LOAD       | 6  | 0x7fff10a1ec00 | 1  | 0x00007fff10a1ed30 | 1   |           
  44286 |  44223 | LOAD       | 7  | 0x7fff10a1ec08 | 1  | 0x000000000040c978 | 1   |           
  44287 |  44224 | STORE      | 8  | 0x7fff10a1ec08 | 1  | 0x000000000040c978 | 1   |           
  44288 |  44225 | LOAD       | 0  | 0x7fff10a1ec60 | 1  | 0x0000000000000004 | 1   |           
  44289 |  44226 | STORE      | 9  | 0x7fff10a1ec00 | 1  | 0x00007fff10a1ed30 | 1   |           
  44290 |  44227 | STORE      | 10 | 0x7fff10a1ebf8 | 1  | 0x0000000000000000 | 1   |           
  44291 |  44228 | STORE      | 11 | 0x7fff10a1ebe8 | 1  | 0x000000000047e04c | 1   |           
  44292 |  44229 | STORE      | 12 | 0x7fff10a1ebe0 | 1  | 0x0000000000000018 | 1   |           
  44293 |  44230 | LOAD       | 1  | 0x7fff10a1ec48 | 1  | 0x000000000830c974 | 1   |           
  44294 |  44231 | LOAD       | 2  | 0x7fff10a1ec40 | 1  | 0x000000000830c96c | 1   |           
  44295 |  44232 | LOAD       | 3  | 0x7fff10a1ec58 | 1  | 0x0000000000000000 | 1   |           
  44296 |  44233 | STORE      | 13 | 0x7fff10a1ec58 | 1  | 0x0000000000000000 | 1   |           
  44297 |  44234 | LOAD       | 4  | 0x7fff10a1ec50 | 1  | 0x000000000830d8e0 | 1   |           
  44298 |  44235 | LOAD       | 5  | 0x7fff10a1ec68 | 1  | 0x00000000004b5300 | 1   |           
  44299 |  44236 | LOAD       | 6  | 0x0000004b5330 | 1  | 0x000000000830d8e0 | 1   |           
  44300 |  44237 | STORE      | 14 | 0x0000004b5328 | 1  | 0x000000000830c96c | 1   |           
  44301 |  44238 | LOAD       | 7  | 0x7fff10a1ec48 | 1  | 0x000000000830c974 | 1   |           
  44302 |  44239 | LOAD       | 0  | 0x7fff10a1ec50 | 1  | 0x000000000830d8e0 | 1   |           
  44303 |  44240 | STORE      | 15 | 0x7fff10a1ec40 | 1  | 0x000000000830c96c | 1   |           
  44304 |  44241 | LOAD       | 1  | 0x7fff10a1ebe0 | 1  | 0x00007fff10a1ec00 | 1   |           
  44305 |  44242 | LOAD       | 2  | 0x7fff10a1ebe8 | 1  | 0x0000000000440afc | 1   |           
  44306 |  44243 | LOAD       | 3  | 0x7fff10a1ebf8 | 1  | 0x00007fff10a1ec40 | 1   |           
  44307 |  44244 | LOAD       | 4  | 0x7fff10a1ec00 | 1  | 0x00007fff10a1ed30 | 1   |           
  44308 |  44245 | LOAD       | 5  | 0x7fff10a1ec60 | 1  | 0x0000000000000004 | 1   |           
  44309 |  44246 | LOAD       | 6  | 0x7fff10a1ec48 | 1  | 0x000000000830c974 | 1   |           
  44310 |  44247 | LOAD       | 7  | 0x7fff10a1ec40 | 1  | 0x000000000830c974 | 1   |           
  44311 |  44248 | LOAD       | 0  | 0x7fff10a1ec58 | 1  | 0x0000000000000008 | 1   |           
  44312 |  44249 | LOAD       | 1  | 0x7fff10a1ec08 | 1  | 0x000000000040c984 | 1   |           
  44313 |  44250 | LOAD       | 2  | 0x7fff10a1ecf8 | 1  | 0xbf87b59946579800 | 1   |           
  44314 |  44251 | LOAD       | 3  | 0x00000830b3e8 | 1  | 0xbf87b59946579800 | 1   |           
  44315 |  44252 | LOAD       | 4  | 0x7fff10a1ed08 | 1  | 0x0000000000000000 | 1   |           
  44316 |  44253 | LOAD       | 5  | 0x7fff10a1ed10 | 1  | 0x0000000000000018 | 1   |           
  44317 |  44254 | LOAD       | 6  | 0x7fff10a1ed18 | 1  | 0x0000000000000002 | 1   |           
  44318 |  44255 | LOAD       | 7  | 0x7fff10a1ed20 | 1  | 0x00007fff10a1ee30 | 1   |           
  44319 |  44256 | LOAD       | 0  | 0x7fff10a1ed28 | 1  | 0x00007fff10a1ee80 | 1   |           
  44320 |  44257 | LOAD       | 1  | 0x7fff10a1ed30 | 1  | 0x00007fff10a1ee10 | 1   |           
  44321 |  44258 | LOAD       | 2  | 0x7fff10a1ed38 | 1  | 0x000000000040753d | 1   |           
  44322 |  44259 | LOAD       | 3  | 0x7fff10a1ed58 | 1  | 0xbf87b59946579800 | 1   |           
  44323 |  44260 | LOAD       | 4  | 0x00000830b3e8 | 1  | 0xbf87b59946579800 | 1   |           
  44324 |  44261 | LOAD       | 5  | 0x7fff10a1ee10 | 1  | 0x0000000000000003 | 1   |           
  44325 |  44262 | LOAD       | 6  | 0x7fff10a1ee18 | 1  | 0x0000000000402fd3 | 1   |           
  44326 |  44263 | LOAD       | 7  | 0x7fff10a1ee40 | 1  | 0x3f73a92a30553262 | 1   |           
  44327 |  44264 | STORE      | 8  | 0x7fff10a1ee18 | 1  | 0x0000000000402fd3 | 1   |           
  44328 |  44265 | STORE      | 9  | 0x7fff10a1ee10 | 1  | 0x0000000000000003 | 1   |           
  44329 |  44266 | STORE      | 10 | 0x7fff10a1ed68 | 1  | 0x0000000000000002 | 1   |           
  44330 |  44267 | STORE      | 11 | 0x7fff10a1ed70 | 1  | 0x00000000004c8830 | 1   |           
  44331 |  44268 | STORE      | 12 | 0x7fff10a1ed78 | 1  | 0x00000000004c8830 | 1   |           
  44332 |  44269 | STORE      | 13 | 0x7fff10a1ed80 | 1  | 0x00007fff10a1ecf0 | 1   |           
  44333 |  44270 | STORE      | 14 | 0x7fff10a1ed88 | 1  | 0x00007fff10a1e460 | 1   |           
  44334 |  44271 | STORE      | 15 | 0x7fff10a1ed90 | 1  | 0x3f6205bc01a36e2f | 1   |           
  44335 |  44272 | STORE      | 8  | 0x7fff10a1eda0 | 1  | 0x3f66f0068db8bac7 | 1   |           
  44336 |  44273 | STORE      | 9  | 0x7fff10a1edb0 | 1  | 0x4059000000000000 | 1   |           
  44337 |  44274 | STORE      | 10 | 0x7fff10a1edc0 | 1  | 0x0000000400000004 | 1   |           
  44338 |  44275 | STORE      | 11 | 0x7fff10a1edd0 | 1  | 0x0000000000000000 | 1   |           
  44339 |  44276 | STORE      | 12 | 0x7fff10a1ede0 | 1  | 0x0000000000000000 | 1   |           
  44340 |  44277 | STORE      | 13 | 0x7fff10a1edf0 | 1  | 0x0000000000000000 | 1   |           
  44341 |  44278 | STORE      | 14 | 0x7fff10a1ee00 | 1  | 0x0000000000000003 | 1   |           
  44342 |  44279 | LOAD       | 0  | 0x00000830b3e8 | 1  | 0xbf87b59946579800 | 1   |           
  44343 |  44280 | STORE      | 15 | 0x7fff10a1ed58 | 1  | 0xbf87b59946579800 | 1   |           
  44344 |  44281 | LOAD       | 1  | 0x0000004b56b0 | 1  | 0x00000000004b5300 | 1   |           
  44345 |  44282 | STORE      | 8  | 0x7fff10a1ed48 | 1  | 0x00007fff10a1ee20 | 1   |           
  44346 |  44283 | STORE      | 9  | 0x7fff10a1ed40 | 1  | 0x0000000000000010 | 1   |           
  44347 |  44284 | STORE      | 10 | 0x7fff10a1ed44 | 1  | 0x0000000000000030 | 1   |           
  44348 |  44285 | STORE      | 11 | 0x7fff10a1ed50 | 1  | 0x00007fff10a1ed60 | 1   |           
  44349 |  44286 | STORE      | 12 | 0x7fff10a1ed38 | 1  | 0x000000000040753d | 1   |           
  44350 |  44287 | STORE      | 13 | 0x7fff10a1ed30 | 1  | 0x00007fff10a1ee10 | 1   |           
  44351 |  44288 | STORE      | 14 | 0x7fff10a1ed28 | 1  | 0x00007fff10a1ee80 | 1   |           
  44352 |  44289 | STORE      | 15 | 0x7fff10a1ed20 | 1  | 0x00007fff10a1ee30 | 1   |           
  44353 |  44290 | STORE      | 8  | 0x7fff10a1ed18 | 1  | 0x0000000000000002 | 1   |           
  44354 |  44291 | STORE      | 9  | 0x7fff10a1ed10 | 1  | 0x0000000000000018 | 1   |           
  44355 |  44292 | STORE      | 10 | 0x7fff10a1ed08 | 1  | 0x0000000000000000 | 1   |           
  44356 |  44293 | STORE      | 11 | 0x7fff10a1ec18 | 1  | 0x00007fff10a1ed40 | 1   |           
  44357 |  44294 | LOAD       | 2  | 0x0000004b53c0 | 1  | 0x00000000ffffffff | 1   |           
  44358 |  44295 | LOAD       | 3  | 0x00000830b3e8 | 1  | 0xbf87b59946579800 | 1   |           
  44359 |  44296 | STORE      | 12 | 0x7fff10a1ecf8 | 1  | 0xbf87b59946579800 | 1   |           
  44360 |  44297 | LOAD       | 4  | 0x0000004b5300 | 1  | 0x00000000fbad2884 | 1   |           
  44361 |  44298 | LOAD       | 5  | 0x0000004b5374 | 1  | 0x0000000000000000 | 1   |           
  44362 |  44299 | STORE      | 13 | 0x7fff10a1ec08 | 1  | 0x000000000040c984 | 1   |           
  44363 |  44300 | STORE      | 14 | 0x7fff10a1ec68 | 1  | 0x00000000004b5300 | 1   |           
  44364 |  44301 | STORE      | 15 | 0x7fff10a1ec50 | 1  | 0x000000000830d8e0 | 1   |           
  44365 |  44302 | STORE      | 8  | 0x7fff10a1ec58 | 1  | 0x0000000000000008 | 1   |           
  44366 |  44303 | STORE      | 9  | 0x7fff10a1ec40 | 1  | 0x000000000830c974 | 1   |           
  44367 |  44304 | LOAD       | 6  | 0x0000004b5328 | 1  | 0x000000000830c974 | 1   |           
  44368 |  44305 | STORE      | 10 | 0x7fff10a1ec60 | 1  | 0x0000000000000004 | 1   |           
  44369 |  44306 | LOAD       | 7  | 0x0000004b5330 | 1  | 0x000000000830d8e0 | 1   |           
